SKU_ID,Lag_Period,Model,Date,Actual,Forecast,CI_Lower,CI_Upper,Error,Abs_Error
9,12,ARIMA,2023-08-31,551.5322785999999,516.4441938278827,389.23233319204434,643.656054463721,35.08808477211721,35.08808477211721
9,12,ARIMA,2023-09-30,583.5446459,577.1726198390268,445.9541137826875,708.391125895366,6.372026060973212,6.372026060973212
9,12,ARIMA,2023-10-31,862.145092,869.7798125119907,717.9104724274514,1021.64915259653,-7.634720511990736,7.634720511990736
9,12,ARIMA,2023-11-30,786.8539051,769.6404246309991,617.7664887550429,921.5143605069552,17.213480469000956,17.213480469000956
9,12,ARIMA,2023-12-31,1120.8301724,876.7597190786138,722.6950018390804,1030.8244363181473,244.07045332138625,244.07045332138625
9,12,ARIMA,2024-01-31,966.8872371,1197.1484300665388,1031.311664278034,1362.9851958550437,-230.26119296653883,230.26119296653883
9,12,ARIMA,2024-02-29,979.225859,952.8295225144493,786.3219640836733,1119.3370809452254,26.396336485550705,26.396336485550705
9,12,ARIMA,2024-03-31,1166.2357165,945.8320042609444,777.1561836370412,1114.5078248848477,220.40371223905572,220.40371223905572
9,12,ARIMA,2024-04-30,875.3614095,1002.0129950020396,826.0202827018798,1178.0057073021994,-126.65158550203955,126.65158550203955
9,12,ARIMA,2024-05-31,763.3987228999999,823.0456623811701,645.5082871161056,1000.5830376462346,-59.64693948117019,59.64693948117019
9,12,ARIMA,2024-06-30,839.913732,667.2683436986777,487.52530946490094,847.0113779324544,172.64538830132233,172.64538830132233
10,12,ARIMA,2023-07-31,130.567162,99.86785257133897,4.76080946238541,194.97489568029255,30.699309428661024,30.699309428661024
10,12,ARIMA,2023-08-31,25.840539020999998,32.16868546747446,0.0,129.87854144136284,-6.328146446474463,6.328146446474463
10,12,ARIMA,2023-09-30,0.557039135,26.622760194609086,0.0,126.86787109757367,-26.065721059609086,26.065721059609086
10,12,ARIMA,2023-10-31,48.410380637,86.87391614863594,0.0,189.5917265101177,-38.46353551163594,38.46353551163594
10,12,ARIMA,2023-11-30,71.71797990900001,53.847819485622196,0.0,158.98018781701188,17.87016042337781,17.87016042337781
10,12,ARIMA,2023-12-31,165.57383852,87.36389847994306,0.0,194.85660137868243,78.20994004005695,78.20994004005695
10,12,ARIMA,2024-01-31,29.44887271,79.77622978420727,0.0,189.57854069789573,-50.32735707420727,50.32735707420727
10,12,ARIMA,2024-02-29,5.453175017,43.34847407065414,0.0,155.4128028621834,-37.89529905365414,37.89529905365414
10,12,ARIMA,2024-03-31,13.3629899,5.332102318938375,0.0,119.61368479400576,8.030887581061625,8.030887581061625
10,12,ARIMA,2024-04-30,15.935133616,31.201318827545258,0.0,147.6579476578325,-15.266185211545258,15.266185211545258
10,12,ARIMA,2024-05-31,100.46723784,98.37517823474593,0.0,216.96696843973842,2.0920596052540645,2.0920596052540645
10,12,ARIMA,2024-06-30,93.43164858,62.98958751346763,0.0,183.67877099539618,30.442061066532368,30.442061066532368
